customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_clean,is_churned,tenure_band,charge_band,flag_early_life_0_6,flag_month_to_month,flag_electronic_check,flag_fiber_optic,flag_no_tech_support,flag_fiber_no_tech_support,flag_first_12m_mtm_fiber,flag_priority_segment
8816-VXNZD,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.10,75.10,Yes,75.10,1,0-6,75-95,1,1,1,1,1,1,1,1
9378-FXTIZ,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,3715.65,Yes,3715.65,1,49-60,55-75,0,0,0,0,1,0,0,0
1723-HKXJQ,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,4273.45,Yes,4273.45,1,37-48,95+,0,1,1,1,1,1,0,1
7825-GKXMW,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.80,45.80,Yes,45.80,1,0-6,35-55,1,1,1,0,1,0,0,0
9753-OYLBX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.50,20.50,No,20.50,0,0-6,18-35,1,1,0,0,0,0,0,0
2364-UFROM,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.40,2044.75,No,2044.75,0,25-36,55-75,0,0,1,0,0,0,0,0
6656-JWRQX,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,30.55,No,30.55,0,0-6,18-35,1,1,0,0,0,0,0,0
6473-ULUHT,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.90,1398.25,No,1398.25,0,13-24,75-95,0,1,1,0,0,0,0,0
1240-KNSEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.10,20.10,Yes,20.10,1,0-6,18-35,1,1,0,0,0,0,0,0
0836-SEYLU,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,Yes,328.95,1,7-12,35-55,0,1,0,0,0,0,0,0
4433-JCGCG,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.00,4680.05,Yes,4680.05,1,37-48,95+,0,1,1,1,1,1,0,1
3716-BDVDB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.10,69.10,Yes,69.10,1,0-6,55-75,1,1,1,1,1,1,1,1
7688-AWMDX,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.50,3778.20,No,3778.20,0,61-72,35-55,0,0,0,0,0,0,0,0
2842-BCQGE,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.40,No,3161.40,0,37-48,75-95,0,1,0,1,1,1,0,0
7244-QWYHG,Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,2188.45,0,49-60,35-55,0,0,0,0,0,0,0,0
5899-MQZZL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.00,999.45,Yes,999.45,1,13-24,75-95,0,1,0,1,1,1,0,0
6849-OYAMU,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.00,1888.65,Yes,1888.65,1,13-24,95+,0,0,0,1,0,0,0,0
5312-UXESG,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.60,No,3990.60,0,37-48,95+,0,1,0,1,1,1,0,0
9488-HGMJH,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,71.15,Yes,71.15,1,0-6,55-75,1,1,1,1,1,1,1,1
6038-GCYEC,Female,0,No,No,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,Yes,1240.25,1,13-24,35-55,0,1,0,0,1,0,0,0
2150-WLKUW,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.90,2635.00,No,2635.00,0,37-48,55-75,0,0,0,0,1,0,0,0
7159-FVYPK,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.00,No,235.00,0,0-6,55-75,1,1,0,0,1,0,0,0
7032-LMBHI,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,No,2347.85,0,37-48,55-75,0,0,0,0,1,0,0,0
1150-WFARN,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.20,Yes,7156.20,1,61-72,95+,0,0,0,1,0,0,0,0
6088-BXMRG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.60,No,3089.60,0,25-36,95+,0,1,1,1,1,1,0,1
3144-AUDBS,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,270.80,Yes,270.80,1,0-6,35-55,1,1,1,0,0,0,0,0
4821-SJHJV,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.60,2901.80,No,2901.80,0,25-36,75-95,0,1,1,1,1,1,0,1
7346-MEDWM,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.10,No,4949.10,0,49-60,75-95,0,1,1,1,1,1,0,1
1137-DGOWI,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.90,No,2198.90,0,25-36,55-75,0,0,0,0,0,0,0,0
5616-PRTNT,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.40,374.50,Yes,374.50,1,13-24,18-35,0,1,1,0,0,0,0,0
3812-LRZIR,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.50,761.95,No,761.95,0,25-36,18-35,0,0,1,0,0,0,0,0
4818-QIUFN,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.90,Yes,1520.90,1,13-24,75-95,0,1,1,1,1,1,0,1
9483-GCPWE,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.10,190.25,No,190.25,0,7-12,18-35,0,0,0,0,0,0,0,0
4227-OJHAL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.00,5163.00,No,5163.00,0,61-72,55-75,0,0,0,0,1,0,0,0
9220-CXRSC,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.40,4059.85,No,4059.85,0,61-72,55-75,0,0,0,0,0,0,0,0
4993-JCRGJ,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.30,2281.60,No,2281.60,0,25-36,75-95,0,1,0,1,0,0,0,0
9537-JALFH,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.90,1356.70,No,1356.70,0,61-72,18-35,0,0,0,0,0,0,0,0
6698-OXETB,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.40,231.45,No,231.45,0,7-12,18-35,0,0,0,0,0,0,0,0
2103-ZRXFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,50.75,0,0-6,35-55,1,1,0,0,1,0,0,0
3724-BSCVH,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.40,No,242.40,0,7-12,18-35,0,0,0,0,0,0,0,0
4877-TSOFF,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,4264.25,0,49-60,75-95,0,0,0,0,0,0,0,0
9209-NWPGU,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.40,2774.55,No,2774.55,0,37-48,55-75,0,0,1,0,0,0,0,0
6961-VCPMC,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.40,3605.20,Yes,3605.20,1,37-48,75-95,0,1,1,1,1,1,0,1
7306-YDSOI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.90,No,4069.90,0,61-72,55-75,0,0,0,0,1,0,0,0
5288-AHOUP,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.50,874.20,No,874.20,0,7-12,75-95,0,1,1,1,1,1,1,1
6688-UZPWD,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.00,1145.35,Yes,1145.35,1,7-12,95+,0,1,1,1,1,1,1,1
0655-YDGFJ,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.70,No,1323.70,0,25-36,35-55,0,1,0,0,1,0,0,0
8468-EHYJA,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,No,5497.05,0,49-60,95+,0,1,1,1,1,1,0,1
6823-SIDFQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.70,No,534.70,0,25-36,18-35,0,0,0,0,0,0,0,0
1097-FSPVW,Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,No,2455.05,0,37-48,35-55,0,1,0,0,1,0,0,0
2839-RFSQE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,38.70,Yes,38.70,1,0-6,18-35,1,1,0,0,0,0,0,0
8328-SKJNO,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.40,No,947.40,0,13-24,35-55,0,0,0,0,0,0,0,0
7010-ZMVBF,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357.00,No,357.00,0,13-24,18-35,0,1,0,0,0,0,0,0
5201-CBWYG,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.80,1476.25,No,1476.25,0,61-72,18-35,0,0,0,0,0,0,0,0
0968-GSIKN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.80,70.80,Yes,70.80,1,0-6,55-75,1,1,0,1,1,1,1,0
1965-DDBWU,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.60,Yes,1448.60,1,13-24,75-95,0,1,0,1,0,0,0,0
9057-SIHCH,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.60,291.90,Yes,291.90,1,0-6,95+,1,1,1,1,1,1,1,1
6352-GIGGQ,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.80,5903.15,No,5903.15,0,61-72,75-95,0,0,0,0,0,0,0,0
3635-QQRQD,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1201.65,No,1201.65,0,61-72,18-35,0,0,0,0,0,0,0,0
6771-XWBDM,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.50,5921.35,Yes,5921.35,1,49-60,95+,0,1,0,1,1,1,0,0
2897-DOVND,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.80,146.65,No,146.65,0,0-6,55-75,1,1,1,1,1,1,1,1
3082-YVEKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.40,No,1759.40,0,13-24,75-95,0,0,0,0,0,0,0,0
0191-EQUUH,Female,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,844.45,0,25-36,35-55,0,0,0,0,0,0,0,0
7134-HBPBS,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.10,7774.05,No,7774.05,0,61-72,95+,0,0,0,1,0,0,0,0
3489-HHPFY,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,134.05,0,0-6,75-95,1,1,1,1,1,1,1,1
2926-JEJJC,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.20,140.95,No,140.95,0,7-12,18-35,0,0,0,0,0,0,0,0
8601-QACRS,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.60,249.95,Yes,249.95,1,0-6,35-55,1,1,0,0,1,0,0,0
4950-BDEUX,Male,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.20,1701.65,No,1701.65,0,25-36,35-55,0,1,1,0,1,0,0,0
5789-LDFXO,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.60,592.65,No,592.65,0,13-24,18-35,0,0,1,0,0,0,0,0
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,135.75,0,0-6,55-75,1,1,1,1,1,1,1,1
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.90,7732.65,No,7732.65,0,61-72,95+,0,0,0,1,0,0,0,0
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.50,4282.40,No,4282.40,0,37-48,95+,0,1,1,1,0,0,0,0
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,219.65,1,0-6,35-55,1,1,1,0,1,0,0,0
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.50,2018.10,No,2018.10,0,25-36,75-95,0,0,0,1,1,1,0,0
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.00,Yes,669.00,1,7-12,75-95,0,1,1,1,1,1,1,1
4806-HIPDW,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,68.95,1,0-6,55-75,1,1,1,1,1,1,1,1
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.50,224.85,No,224.85,0,0-6,55-75,1,1,0,0,0,0,0,0
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.90,3771.50,No,3771.50,0,37-48,75-95,0,0,0,0,0,0,0,0
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,196.75,1,0-6,75-95,1,1,1,1,1,1,1,1
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.20,943.85,No,943.85,0,7-12,75-95,0,0,1,0,0,0,0,0
2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,6572.85,0,49-60,95+,0,1,0,1,0,0,0,0
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.20,3175.85,No,3175.85,0,49-60,55-75,0,0,1,0,0,0,0,0
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,29.15,0,0-6,18-35,1,1,0,0,0,0,0,0
7096-UCLNH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,20.05,0,0-6,18-35,1,1,0,0,0,0,0,0
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.90,Yes,318.90,1,0-6,75-95,1,1,1,1,1,1,1,1
9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,24.45,1,0-6,18-35,1,1,0,0,1,0,0,0
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.50,2762.75,No,2762.75,0,37-48,55-75,0,0,0,0,0,0,0,0
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,49.55,0,0-6,35-55,1,1,0,0,1,0,0,0
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,631.85,1,7-12,75-95,0,1,0,1,1,1,1,0
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.60,232.50,No,232.50,0,0-6,55-75,1,1,0,1,1,1,1,0
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,5919.35,0,61-72,75-95,0,0,0,0,1,0,0,0
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.00,749.25,No,749.25,0,13-24,35-55,0,1,1,0,1,0,0,0
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.40,Yes,307.40,1,0-6,75-95,1,1,1,1,1,1,1,1
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.20,245.15,No,245.15,0,7-12,18-35,0,0,1,0,0,0,0,0
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,134.75,0,0-6,18-35,1,1,0,0,0,0,0,0
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.80,55.80,Yes,55.80,1,0-6,55-75,1,1,1,0,1,0,0,0
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.90,8240.85,No,8240.85,0,61-72,95+,0,0,0,1,0,0,0,0
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.40,No,4266.40,0,49-60,75-95,0,1,0,1,1,1,0,0
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.20,1077.50,No,1077.50,0,37-48,18-35,0,1,1,0,0,0,0,0
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.90,1115.60,No,1115.60,0,49-60,18-35,0,0,0,0,0,0,0,0
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,79.05,1,0-6,75-95,1,1,1,1,1,1,1,1
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.00,95.00,Yes,95.00,1,0-6,95+,1,1,1,1,1,1,1,1
8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.20,25.20,Yes,25.20,1,0-6,18-35,1,1,0,0,1,0,0,0
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,4079.55,0,49-60,75-95,0,0,1,0,1,0,0,0
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.40,4187.75,Yes,4187.75,1,37-48,95+,0,1,1,1,1,1,0,1
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,2391.15,0,37-48,55-75,0,0,0,0,1,0,0,0
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.30,890.50,No,890.50,0,37-48,18-35,0,0,0,0,0,0,0,0
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.40,137.25,No,137.25,0,0-6,35-55,1,1,0,0,1,0,0,0
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.40,5154.60,Yes,5154.60,1,61-72,75-95,0,0,0,0,0,0,0,0
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.90,No,3119.90,0,49-60,55-75,0,0,0,0,0,0,0,0
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.10,529.50,No,529.50,0,25-36,18-35,0,0,0,0,0,0,0,0
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,966.55,0,7-12,75-95,0,1,1,1,1,1,1,1
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.20,6936.85,No,6936.85,0,61-72,95+,0,1,1,1,1,1,0,1
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.40,3496.30,Yes,3496.30,1,25-36,95+,0,1,1,1,1,1,0,1
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.80,914.30,Yes,914.30,1,7-12,75-95,0,1,1,1,1,1,1,1
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.00,No,1929.00,0,25-36,75-95,0,1,0,1,1,1,0,0
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.30,5817.70,No,5817.70,0,49-60,95+,0,1,1,1,0,0,0,0
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.20,Yes,6110.20,1,49-60,95+,0,0,0,1,0,0,0,0
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.80,No,178.80,0,7-12,18-35,0,1,0,0,0,0,0,0
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.30,28.30,Yes,28.30,1,0-6,18-35,1,0,0,0,0,0,0,0
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.10,435.00,No,435.00,0,0-6,55-75,1,1,1,1,1,1,1,1
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.80,Yes,2351.80,1,25-36,75-95,0,1,1,1,1,1,0,1
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,186.15,0,7-12,18-35,0,1,0,0,0,0,0,0
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,445.85,0,7-12,35-55,0,1,0,0,1,0,0,0
